Species,Genome composition
Redspotted grouper nervous necrosis virus,ssRNA(+)
Redspotted grouper nervous necrosis virus,ssRNA(+)
Redspotted grouper nervous necrosis virus,ssRNA(+)
Striped jack nervous necrosis virus,ssRNA(+)
Striped jack nervous necrosis virus,ssRNA(+)
Striped jack nervous necrosis virus,ssRNA(+)
Tiger puffer nervous necrosis virus,ssRNA(+)
Lake Sinai virus 1,ssRNA(+)
Lake Sinai virus 2,ssRNA(+)
Providence virus,ssRNA(+)
Umbravirus arachidis,ssRNA(+)
Umbravirus carotae,ssRNA(+)
Umbravirus ethiopiaense,ssRNA(+)
Umbravirus ixeridii,ssRNA(+)
Umbravirus lactucae,ssRNA(+)
Umbravirus maculacarotae,ssRNA(+)
Umbravirus maculae,ssRNA(+)
Umbravirus nicotianae,ssRNA(+)
Umbravirus papaveri,ssRNA(+)
Umbravirus patriniae,ssRNA(+)
Umbravirus pisi,ssRNA(+)
Alphacarmovirus adonis,ssRNA(+)
Alphacarmovirus angeloniae,ssRNA(+)
Alphacarmovirus cacti,ssRNA(+)
Alphacarmovirus calibrachoae,ssRNA(+)
Alphacarmovirus dianthi,ssRNA(+)
Alphacarmovirus lonicerae,ssRNA(+)
Alphacarmovirus lupini,ssRNA(+)
Alphacarmovirus pelargonii,ssRNA(+)
Alphanecrovirus nicotianae,ssRNA(+)
Alphanecrovirus oleae,ssRNA(+)
Alphanecrovirus solani,ssRNA(+)
Alphanecrovirus tessellati,ssRNA(+)
Aureusvirus aurei,ssRNA(+)
Aureusvirus cucumis,ssRNA(+)
Aureusvirus dioscoreae,ssRNA(+)
Aureusvirus sambuci,ssRNA(+)
Aureusvirus sorghi,ssRNA(+)
Aureusvirus zeae,ssRNA(+)
Avenavirus avenae,ssRNA(+)
Betacarmovirus brassicae,ssRNA(+)
Betacarmovirus cardaminis,ssRNA(+)
Betacarmovirus hibisci,ssRNA(+)
Betacarmovirus iridis,ssRNA(+)
Betanecrovirus betae,ssRNA(+)
Betanecrovirus nicotianae,ssRNA(+)
Betanecrovirus porri,ssRNA(+)
Gallantivirus galinsogae,ssRNA(+)
Gammacarmovirus glycinis,ssRNA(+)
Gammacarmovirus melonis,ssRNA(+)
Gammacarmovirus pisi,ssRNA(+)
Gammacarmovirus vignae,ssRNA(+)
Macanavirus furcraeae,ssRNA(+)
Machlomovirus zeae,ssRNA(+)
Panicovirus dactylis,ssRNA(+)
Panicovirus panici,ssRNA(+)
Panicovirus paspali,ssRNA(+)
Pelarspovirus anulopelargonii,ssRNA(+)
Pelarspovirus chloropelargonii,ssRNA(+)
Pelarspovirus clematis,ssRNA(+)
Pelarspovirus jasmini,ssRNA(+)
Pelarspovirus lineapelargonii,ssRNA(+)
Pelarspovirus rosae,ssRNA(+)
Pelarspovirus sambuci,ssRNA(+)
Pelarspovirus tessellati,ssRNA(+)
Tombusvirus algeriaense,ssRNA(+)
Tombusvirus bulgariaense,ssRNA(+)
Tombusvirus cucumis,ssRNA(+)
Tombusvirus cymbidii,ssRNA(+)
Tombusvirus cynarae,ssRNA(+)
Tombusvirus dianthi,ssRNA(+)
Tombusvirus havelfluminis,ssRNA(+)
Tombusvirus latofluminis,ssRNA(+)
Tombusvirus limonii,ssRNA(+)
Tombusvirus lycopersici,ssRNA(+)
Tombusvirus melongenae,ssRNA(+)
Tombusvirus melongenae,ssRNA(+)
Tombusvirus melongenae,ssRNA(+)
Tombusvirus melongenae,ssRNA(+)
Tombusvirus moroccoense,ssRNA(+)
Tombusvirus moroccoense,ssRNA(+)
Tombusvirus neckarfluminis,ssRNA(+)
Tombusvirus necropelargonii,ssRNA(+)
Tombusvirus pelargonii,ssRNA(+)
Tombusvirus petuniae,ssRNA(+)
Tombusvirus siktefluminis,ssRNA(+)
Tralespevirus gompholobii,ssRNA(+)
Tralespevirus lespedezae,ssRNA(+)
Zeavirus zeae,ssRNA(+)
Ahlum waterborne virus,ssRNA(+)
Bean mild mosaic virus,ssRNA(+)
Chenopodium necrosis virus,ssRNA(+)
Cucumber soil-borne virus,ssRNA(+)
Weddel waterborne virus,ssRNA(+)
Dianthovirus dianthi,ssRNA(+)
Dianthovirus meliloti,ssRNA(+)
Dianthovirus trifolii,ssRNA(+)
Luteovirus avii,ssRNA(+)
Luteovirus glycinis,ssRNA(+)
Luteovirus kerbihordei,ssRNA(+)
Luteovirus kertrihordei,ssRNA(+)
Luteovirus mali,ssRNA(+)
Luteovirus mavhordei,ssRNA(+)
Luteovirus nucipersicae,ssRNA(+)
Luteovirus pashordei,ssRNA(+)
Luteovirus pavhordei,ssRNA(+)
Luteovirus phaseoli,ssRNA(+)
Luteovirus rosae,ssRNA(+)
Luteovirus sociomali,ssRNA(+)
Luteovirus trifolii,ssRNA(+)
Saccharomyces 20S RNA narnavirus,ssRNA(+)
Saccharomyces 23S RNA narnavirus,ssRNA(+)
Duamitovirus alal1,ssRNA(+)
Duamitovirus azfi1,ssRNA(+)
Duamitovirus bevu1,ssRNA(+)
Duamitovirus boci1,ssRNA(+)
Duamitovirus boci3,ssRNA(+)
Duamitovirus bodo1,ssRNA(+)
Duamitovirus busp1,ssRNA(+)
Duamitovirus casa1,ssRNA(+)
Duamitovirus cesp1,ssRNA(+)
Duamitovirus chqu1,ssRNA(+)
Duamitovirus clod1,ssRNA(+)
Duamitovirus crpa1,ssRNA(+)
Duamitovirus dapi1,ssRNA(+)
Duamitovirus epni1,ssRNA(+)
Duamitovirus fubo1,ssRNA(+)
Duamitovirus fupo3,ssRNA(+)
Duamitovirus fupo4,ssRNA(+)
Duamitovirus gima1,ssRNA(+)
Duamitovirus gima2,ssRNA(+)
Duamitovirus gima3,ssRNA(+)
Duamitovirus gima4,ssRNA(+)
Duamitovirus hean1,ssRNA(+)
Duamitovirus hean3,ssRNA(+)
Duamitovirus hepa3,ssRNA(+)
Duamitovirus hulu1,ssRNA(+)
Duamitovirus nepa1,ssRNA(+)
Duamitovirus nior1,ssRNA(+)
Duamitovirus opno1a,ssRNA(+)
Duamitovirus opno1b,ssRNA(+)
Duamitovirus opno1c,ssRNA(+)
Duamitovirus opno3a,ssRNA(+)
Duamitovirus opno3b,ssRNA(+)
Duamitovirus oxru1,ssRNA(+)
Duamitovirus peex1,ssRNA(+)
Duamitovirus rhce1,ssRNA(+)
Duamitovirus rhir1,ssRNA(+)
Duamitovirus rhso21,ssRNA(+)
Duamitovirus rhso25,ssRNA(+)
Duamitovirus rhso26,ssRNA(+)
Duamitovirus rhso27,ssRNA(+)
Duamitovirus rhso31,ssRNA(+)
Duamitovirus rhso32,ssRNA(+)
Duamitovirus rhso34,ssRNA(+)
Duamitovirus scho1,ssRNA(+)
Duamitovirus scni2,ssRNA(+)
Duamitovirus scsc3,ssRNA(+)
Duamitovirus scsc6,ssRNA(+)
Duamitovirus soch1,ssRNA(+)
Duamitovirus tuae1,ssRNA(+)
Kvaramitovirus opno7,ssRNA(+)
Triamitovirus cespA,ssRNA(+)
Triamitovirus gesu1,ssRNA(+)
Triamitovirus rhcl1,ssRNA(+)
Triamitovirus rhor1,ssRNA(+)
Triamitovirus rhso1,ssRNA(+)
Triamitovirus rhso23,ssRNA(+)
Triamitovirus rhso30,ssRNA(+)
Triamitovirus rhso39,ssRNA(+)
Triamitovirus tuex1,ssRNA(+)
Unuamitovirus agbi1,ssRNA(+)
Unuamitovirus alar1,ssRNA(+)
Unuamitovirus albr1,ssRNA(+)
Unuamitovirus boci2,ssRNA(+)
Unuamitovirus boci4,ssRNA(+)
Unuamitovirus crri1,ssRNA(+)
Unuamitovirus crri2,ssRNA(+)
Unuamitovirus crri3,ssRNA(+)
Unuamitovirus crri4,ssRNA(+)
Unuamitovirus crri5,ssRNA(+)
Unuamitovirus diru1,ssRNA(+)
Unuamitovirus enmu1,ssRNA(+)
Unuamitovirus enmu2,ssRNA(+)
Unuamitovirus enmu3,ssRNA(+)
Unuamitovirus enmu4,ssRNA(+)
Unuamitovirus enmu5,ssRNA(+)
Unuamitovirus enmu6,ssRNA(+)
Unuamitovirus enmu7,ssRNA(+)
Unuamitovirus enmu8,ssRNA(+)
Unuamitovirus fuan1,ssRNA(+)
Unuamitovirus fuci1,ssRNA(+)
Unuamitovirus fuci2,ssRNA(+)
Unuamitovirus fuco1,ssRNA(+)
Unuamitovirus fugl1,ssRNA(+)
Unuamitovirus fuox1,ssRNA(+)
Unuamitovirus fupo1,ssRNA(+)
Unuamitovirus fupo2,ssRNA(+)
Unuamitovirus fuve1,ssRNA(+)
Unuamitovirus grab1,ssRNA(+)
Unuamitovirus grab2,ssRNA(+)
Unuamitovirus hean2,ssRNA(+)
Unuamitovirus hemo1,ssRNA(+)
Unuamitovirus hyal1,ssRNA(+)
Unuamitovirus hyfr1,ssRNA(+)
Unuamitovirus lebi1,ssRNA(+)
Unuamitovirus nior2,ssRNA(+)
Unuamitovirus opno4,ssRNA(+)
Unuamitovirus opno5,ssRNA(+)
Unuamitovirus opno6,ssRNA(+)
Unuamitovirus pust1,ssRNA(+)
Unuamitovirus scni1,ssRNA(+)
Unuamitovirus scsc1,ssRNA(+)
Unuamitovirus scsc2,ssRNA(+)
Unuamitovirus scsc4,ssRNA(+)
Unuamitovirus scsc7,ssRNA(+)
Unuamitovirus thba1,ssRNA(+)
Andhevirus chorohabitans,ssRNA(+)
Apihcavirus arvenecus,ssRNA(+)
Apihcavirus borborovicinum,ssRNA(+)
Arihsbuvirus caenadaptatum,ssRNA(+)
Bahdevuvirus caenivivens,ssRNA(+)
Bahdevuvirus limadaptatum,ssRNA(+)
Bilifuvirus defluviicola,ssRNA(+)
Blinduvirus asiadaptatum,ssRNA(+)
Blinduvirus terrihabitans,ssRNA(+)
Cahtebovirus humivicinum,ssRNA(+)
Chinihovirus lutihabitans,ssRNA(+)
Chounavirus chorenecus,ssRNA(+)
Cihsnivirus pelenecus,ssRNA(+)
Diydovirus borborovicinum,ssRNA(+)
Dugnivirus chthonadaptatum,ssRNA(+)
Dugnivirus solivicinum,ssRNA(+)
Dugnivirus solivivens,ssRNA(+)
Firunevirus limicola,ssRNA(+)
Gohshovirus asiadaptatum,ssRNA(+)
Hehspivirus edaphadaptatum,ssRNA(+)
Helacdivirus borborovicinum,ssRNA(+)
Hirvovirus caenivicinum,ssRNA(+)
Huhmpluvirus limenecus,ssRNA(+)
Huleruivirus geocola,ssRNA(+)
Hysdruvirus geovivens,ssRNA(+)
Hysdruvirus telluradaptatum,ssRNA(+)
Hysdruvirus tellurenecus,ssRNA(+)
Hysdruvirus telluricola,ssRNA(+)
Hysdruvirus tellurihabitans,ssRNA(+)
Hysdruvirus tellurivicinum,ssRNA(+)
Ichonovirus limivicinum,ssRNA(+)
Ipivevirus pelenecus,ssRNA(+)
Isoihlovirus terrihabitans,ssRNA(+)
Kempsvovirus caenivivens,ssRNA(+)
Kihrivirus limicola,ssRNA(+)
Kimihcavirus limivivens,ssRNA(+)
Kudohovirus pelocola,ssRNA(+)
Kuhfotivirus pelohabitans,ssRNA(+)
Lahcomavirus asienecus,ssRNA(+)
Lehptevirus asiohabitans,ssRNA(+)
Lehptevirus asiovicinum,ssRNA(+)
Lehptevirus asiovivens,ssRNA(+)
Lehptevirus borboradaptatum,ssRNA(+)
Lehptevirus chorohabitans,ssRNA(+)
Lobdovirus arvadaptatum,ssRNA(+)
Lobdovirus arvenecus,ssRNA(+)
Lobdovirus arvicola,ssRNA(+)
Lobdovirus chorovicinum,ssRNA(+)
Lobdovirus chorovivens,ssRNA(+)
Madisduvirus caenivivens,ssRNA(+)
Mitdiwavirus asiocola,ssRNA(+)
Moloevirus chthonenecus,ssRNA(+)
Monekavirus asiovivens,ssRNA(+)
Nehujevirus caenicola,ssRNA(+)
Neratovirus caenihabitans,ssRNA(+)
Niginuvirus limadaptatum,ssRNA(+)
Pagohnivirus humenecus,ssRNA(+)
Pihngevirus agrivivens,ssRNA(+)
Pihngevirus choradaptatum,ssRNA(+)
Pihngevirus chorocola,ssRNA(+)
Pohlydovirus arvivicinum,ssRNA(+)
Pohlydovirus arvivivens,ssRNA(+)
Psoetuvirus pedenecus,ssRNA(+)
Qeihnovirus defluviicola,ssRNA(+)
Qeihnovirus luticola,ssRNA(+)
Qeihnovirus lutihabitans,ssRNA(+)
Qeihnovirus lutivicinum,ssRNA(+)
Qeihnovirus lutivivens,ssRNA(+)
Qeihnovirus peladaptatum,ssRNA(+)
Rainacovirus pelenecus,ssRNA(+)
Rainacovirus pelocola,ssRNA(+)
Rainacovirus pelohabitans,ssRNA(+)
Rainacovirus pelovicinum,ssRNA(+)
Rainacovirus tellurivicinum,ssRNA(+)
Rainacovirus tellurivivens,ssRNA(+)
Rainacovirus terradaptatum,ssRNA(+)
Rainacovirus terricola,ssRNA(+)
Scloravirus humicola,ssRNA(+)
Sdonativirus humihabitans,ssRNA(+)
Sdribtuvirus humivicinum,ssRNA(+)
Shopitevirus limenecus,ssRNA(+)
Stupavirus arvadaptatum,ssRNA(+)
Stupavirus chorovivens,ssRNA(+)
Tsecebavirus borborovicinum,ssRNA(+)
Wahbolevirus lutadaptatum,ssRNA(+)
Wecineivirus lutihabitans,ssRNA(+)
Whodehavirus pelovicinum,ssRNA(+)
Wulosvivirus asiocola,ssRNA(+)
Yekorevirus terrivivens,ssRNA(+)
Yeshinuvirus humadaptatum,ssRNA(+)
Yeshinuvirus humicola,ssRNA(+)
Apeevirus quebecense,ssRNA(+)
Beshanovirus aquicola,ssRNA(+)
Kahshuvirus borborenecus,ssRNA(+)
Kohmavirus luticola,ssRNA(+)
Samuneavirus asiocola,ssRNA(+)
Tehuhdavirus pelovivens,ssRNA(+)
Adahivirus asienecus,ssRNA(+)
Aldhiuvirus defluviicola,ssRNA(+)
Amubhivirus agrivicinum,ssRNA(+)
Andhasavirus agrivivens,ssRNA(+)
Andhasavirus borborocola,ssRNA(+)
Andhaxevirus choradaptatum,ssRNA(+)
Andhaxevirus chorenecus,ssRNA(+)
Andhaxevirus chorocola,ssRNA(+)
Anedhivirus chorovicinum,ssRNA(+)
Apukhovirus arvihabitans,ssRNA(+)
Ashucavirus caenicola,ssRNA(+)
Ashucavirus caenihabitans,ssRNA(+)
Ashucavirus caenivicinum,ssRNA(+)
Bahscuvirus limivicinum,ssRNA(+)
Bathrivirus terrenecus,ssRNA(+)
Behevivirus limivivens,ssRNA(+)
Behlfluvirus lutadaptatum,ssRNA(+)
Bertavirus lutihabitans,ssRNA(+)
Bihdovirus pelohabitans,ssRNA(+)
Bisdanovirus hydrocola,ssRNA(+)
Blafavirus pelovivens,ssRNA(+)
Bohnovirus asienecus,ssRNA(+)
Bohwovirus asiocola,ssRNA(+)
Boloprevirus asiohabitans,ssRNA(+)
Boloprevirus asiovicinum,ssRNA(+)
Boloprevirus asiovivens,ssRNA(+)
Boloprevirus borboradaptatum,ssRNA(+)
Boschuvirus borborocola,ssRNA(+)
Breudwovirus borborohabitans,ssRNA(+)
Brudgevirus borborovicinum,ssRNA(+)
Brudgevirus borborovivens,ssRNA(+)
Brudgevirus caenadaptatum,ssRNA(+)
Brudgevirus caenenecus,ssRNA(+)
Brudgevirus caenicola,ssRNA(+)
Brudgevirus defluviicola,ssRNA(+)
Brudgevirus humadaptatum,ssRNA(+)
Brudgevirus terrivivens,ssRNA(+)
Buhdavirus caenihabitans,ssRNA(+)
Cahdavirus humicola,ssRNA(+)
Cahrpivirus caenivivens,ssRNA(+)
Cahrpivirus humenecus,ssRNA(+)
Caloevirus agradaptatum,ssRNA(+)
Caloevirus humivivens,ssRNA(+)
Cauhldivirus limadaptatum,ssRNA(+)
Cauhldivirus limenecus,ssRNA(+)
Cauhldivirus limicola,ssRNA(+)
Cehakivirus limihabitans,ssRNA(+)
Chaedoavirus insecticola,ssRNA(+)
Chahsmivirus agrivicinum,ssRNA(+)
Chahsmivirus agrivivens,ssRNA(+)
Chahsmivirus choradaptatum,ssRNA(+)
Chahsmivirus limivicinum,ssRNA(+)
Chahsmivirus limivivens,ssRNA(+)
Chahsmivirus lutadaptatum,ssRNA(+)
Chihyovirus lutenecus,ssRNA(+)
Chobevirus lutivicinum,ssRNA(+)
Choctavirus fulminicola,ssRNA(+)
Cintrevirus pelocola,ssRNA(+)
Condavirus arvenecus,ssRNA(+)
Condavirus arvicola,ssRNA(+)
Condavirus arvihabitans,ssRNA(+)
Condavirus arvivicinum,ssRNA(+)
Condavirus arvivivens,ssRNA(+)
Condavirus edaphadaptatum,ssRNA(+)
Condavirus edaphenecus,ssRNA(+)
Condavirus edaphocola,ssRNA(+)
Condavirus edaphohabitans,ssRNA(+)
Condavirus edaphovicinum,ssRNA(+)
Creshivirus fonticola,ssRNA(+)
Creshivirus pelohabitans,ssRNA(+)
Cunavirus pretoriense,ssRNA(+)
Dahmuvirus insecticola,ssRNA(+)
Darnbovirus asiadaptatum,ssRNA(+)
Decadevirus asienecus,ssRNA(+)
Decadevirus asiocola,ssRNA(+)
Dehcevirus asiohabitans,ssRNA(+)
Dehcevirus asiovicinum,ssRNA(+)
Dehcevirus soladaptatum,ssRNA(+)
Denfovirus borborenecus,ssRNA(+)
Depandovirus solicola,ssRNA(+)
Dihsdivirus solenecus,ssRNA(+)
Dohlivirus borborovivens,ssRNA(+)
Dosmizivirus solihabitans,ssRNA(+)
Duhcivirus defluviicola,ssRNA(+)
Emesvirus japonicum,ssRNA(+)
Emesvirus piscicola,ssRNA(+)
Emesvirus zinderi,ssRNA(+)
Empivirus allolyticum,ssRNA(+)
Fagihyuvirus caenivicinum,ssRNA(+)
Febihevirus ruminicola,ssRNA(+)
Fiyodovirus limihabitans,ssRNA(+)
Gahlinevirus luticola,ssRNA(+)
Gahlovirus lutihabitans,ssRNA(+)
Garovuvirus peladaptatum,ssRNA(+)
Gehnevirus pelenecus,ssRNA(+)
Glincaevirus pelovicinum,ssRNA(+)
Glyciruvirus geovicinum,ssRNA(+)
Glyciruvirus geovivens,ssRNA(+)
Gmuhndevirus pelovivens,ssRNA(+)
Gorodievirus telluradaptatum,ssRNA(+)
Grendvuvirus asiocola,ssRNA(+)
Gunawavirus borboradaptatum,ssRNA(+)
Hagavirus psychrophilum,ssRNA(+)
Hahdsevirus borborenecus,ssRNA(+)
Halcalevirus arvivivens,ssRNA(+)
Hihdivirus caenenecus,ssRNA(+)
Hihdivirus caenicola,ssRNA(+)
Hukohnovirus limicola,ssRNA(+)
Icumivirus limivivens,ssRNA(+)
Ideskevirus lutadaptatum,ssRNA(+)
Imeberivirus lutenecus,ssRNA(+)
Imeberivirus luticola,ssRNA(+)
Ineyimevirus lutihabitans,ssRNA(+)
Ineyimevirus lutivicinum,ssRNA(+)
Iruqauvirus pelocola,ssRNA(+)
Ishugivirus pelohabitans,ssRNA(+)
Jiesduavirus defluviicola,ssRNA(+)
Johnovirus asienecus,ssRNA(+)
Jupbevirus asiocola,ssRNA(+)
Jupbevirus asiohabitans,ssRNA(+)
Kahfsdivirus asiovicinum,ssRNA(+)
Keghovirus borborovivens,ssRNA(+)
Keghovirus caenadaptatum,ssRNA(+)
Kehmevirus caenenecus,ssRNA(+)
Kemicevirus caenicola,ssRNA(+)
Kemicevirus caenihabitans,ssRNA(+)
Kenamavirus limadaptatum,ssRNA(+)
Kihryuvirus limihabitans,ssRNA(+)
Kirnavirus lutenecus,ssRNA(+)
Kiwsmaevirus defluviicola,ssRNA(+)
Konkivirus lutihabitans,ssRNA(+)
Kowinovirus pelenecus,ssRNA(+)
Kuhshuvirus pelovicinum,ssRNA(+)
Lohmavirus borborovivens,ssRNA(+)
Loslovirus caenicola,ssRNA(+)
Lulohlevirus edaphohabitans,ssRNA(+)
Luthavirus edaphovicinum,ssRNA(+)
Luthavirus edaphovivens,ssRNA(+)
Luthavirus pedadaptatum,ssRNA(+)
Mahqeavirus limicola,ssRNA(+)
Mahqeavirus limihabitans,ssRNA(+)
Mahraivirus limivicinum,ssRNA(+)
Manohtivirus pedenecus,ssRNA(+)
Manrohovirus lutadaptatum,ssRNA(+)
Martavirus lutenecus,ssRNA(+)
Meblowovirus defluviicola,ssRNA(+)
Mehraxmevirus pedohabitans,ssRNA(+)
Mekintivirus lutihabitans,ssRNA(+)
Methovirus lutivicinum,ssRNA(+)
Mihkrovirus pedovicinum,ssRNA(+)
Mihkrovirus pedovivens,ssRNA(+)
Mihkrovirus peladaptatum,ssRNA(+)
Mihkrovirus pelenecus,ssRNA(+)
Mihkrovirus pelocola,ssRNA(+)
Mihkrovirus soladaptatum,ssRNA(+)
Mihkrovirus solenecus,ssRNA(+)
Mihkrovirus solicola,ssRNA(+)
Mintuvirus asiadaptatum,ssRNA(+)
Mintuvirus asienecus,ssRNA(+)
Mintuvirus pelovivens,ssRNA(+)
Monamovirus asiohabitans,ssRNA(+)
Monamovirus asiovicinum,ssRNA(+)
Mucrahivirus borboradaptatum,ssRNA(+)
Mucrahivirus geocola,ssRNA(+)
Mucrahivirus geoenecus,ssRNA(+)
Mucrahivirus geohabitans,ssRNA(+)
Mucrahivirus geovicinum,ssRNA(+)
Mucrahivirus geovivens,ssRNA(+)
Muyegivirus borborenecus,ssRNA(+)
Nadsecevirus borborocola,ssRNA(+)
Nahjiuvirus borborohabitans,ssRNA(+)
Nahjiuvirus borborovicinum,ssRNA(+)
Nahrudavirus borborovivens,ssRNA(+)
Nahsuvirus caenadaptatum,ssRNA(+)
Nahsuvirus telluradaptatum,ssRNA(+)
Nahsuvirus telluricola,ssRNA(+)
Niankuvirus caenivicinum,ssRNA(+)
Nihucivirus limihabitans,ssRNA(+)
Niuhvovirus limivicinum,ssRNA(+)
Niuhvovirus limivivens,ssRNA(+)
Noehsivirus tellurivicinum,ssRNA(+)
Noehsivirus tellurivivens,ssRNA(+)
Nuihimevirus lutadaptatum,ssRNA(+)
Oceshuvirus lutenecus,ssRNA(+)
Olmsdivirus lutivivens,ssRNA(+)
Omohevirus peladaptatum,ssRNA(+)
Onohmuvirus pelenecus,ssRNA(+)
Opdykovirus pelocola,ssRNA(+)
Osigowavirus insecticola,ssRNA(+)
Owenocuvirus pelohabitans,ssRNA(+)
Oxychlovirus humadaptatum,ssRNA(+)
Oxychlovirus terrenecus,ssRNA(+)
Oxychlovirus terricola,ssRNA(+)
Oxychlovirus terrihabitans,ssRNA(+)
Oxychlovirus terrivicinum,ssRNA(+)
Oxychlovirus terrivivens,ssRNA(+)
Palsdevirus asienecus,ssRNA(+)
Paysduvirus asiocola,ssRNA(+)
Pehohrivirus asiohabitans,ssRNA(+)
Pehohrivirus asiovicinum,ssRNA(+)
Pehsaduvirus asiovivens,ssRNA(+)
Pepevirus rubrum,ssRNA(+)
Pepevirus spumicola,ssRNA(+)
Perrunavirus olsenii,ssRNA(+)
Philtcovirus borboradaptatum,ssRNA(+)
Phobpsivirus agradaptatum,ssRNA(+)
Phobpsivirus agricola,ssRNA(+)
Phulivirus agrihabitans,ssRNA(+)
Phulivirus agrivicinum,ssRNA(+)
Phulivirus tegeticola,ssRNA(+)
Piponevirus borborenecus,ssRNA(+)
Piponevirus borborocola,ssRNA(+)
Pipunevirus borborohabitans,ssRNA(+)
Pipunevirus borborovicinum,ssRNA(+)
Pipunevirus borborovivens,ssRNA(+)
Pipunevirus caenadaptatum,ssRNA(+)
Pohlevirus arvadaptatum,ssRNA(+)
Pohlevirus arvenecus,ssRNA(+)
Pohlevirus arvicola,ssRNA(+)
Pohlevirus caenicola,ssRNA(+)
Pohlevirus chorovivens,ssRNA(+)
Pohtamavirus caenihabitans,ssRNA(+)
Poncivirus insecticola,ssRNA(+)
Psehatovirus edaphadaptatum,ssRNA(+)
Psehatovirus edaphenecus,ssRNA(+)
Psehatovirus edaphocola,ssRNA(+)
Psehatovirus edaphohabitans,ssRNA(+)
Psehatovirus edaphovicinum,ssRNA(+)
Psehatovirus edaphovivens,ssRNA(+)
Psimevirus caenivicinum,ssRNA(+)
Psimevirus pedocola,ssRNA(+)
Pudlivirus limivicinum,ssRNA(+)
Qubevirus durum,ssRNA(+)
Qubevirus faecium,ssRNA(+)
Radbaivirus tellurenecus,ssRNA(+)
Radbaivirus telluricola,ssRNA(+)
Radbaivirus tellurihabitans,ssRNA(+)
Rehihmevirus terrenecus,ssRNA(+)
Rehudzovirus terrihabitans,ssRNA(+)
Rusvolovirus asiadaptatum,ssRNA(+)
Rusvolovirus asienecus,ssRNA(+)
Scuadavirus asiohabitans,ssRNA(+)
Sehcovirus asiovivens,ssRNA(+)
Sehcovirus humivivens,ssRNA(+)
Sehpovirus borboradaptatum,ssRNA(+)
Seybrovirus borborohabitans,ssRNA(+)
Shebanavirus borborovicinum,ssRNA(+)
Shihovirus caenadaptatum,ssRNA(+)
Sholavirus caenicola,ssRNA(+)
Sholavirus caenihabitans,ssRNA(+)
Sholavirus caenivicinum,ssRNA(+)
Sholavirus caenivivens,ssRNA(+)
Shomudavirus limadaptatum,ssRNA(+)
Shuravirus limicola,ssRNA(+)
Shuravirus limihabitans,ssRNA(+)
Sincthavirus limivicinum,ssRNA(+)
Skhembuvirus limivivens,ssRNA(+)
Smudhfivirus lutadaptatum,ssRNA(+)
Soetuvirus lutenecus,ssRNA(+)
Sphonivirus agrivivens,ssRNA(+)
Sphonivirus choradaptatum,ssRNA(+)
Sphonivirus chorocola,ssRNA(+)
Stehlmavirus lutihabitans,ssRNA(+)
Swihdzovirus paludicola,ssRNA(+)
Tahluvirus peladaptatum,ssRNA(+)
Tapikevirus pelocola,ssRNA(+)
Teciucevirus pelohabitans,ssRNA(+)
Tehdravirus arvivicinum,ssRNA(+)
Tehnexuvirus edaphadaptatum,ssRNA(+)
Thidevirus edaphovivens,ssRNA(+)
Thiwvovirus asienecus,ssRNA(+)
Thiyevirus asiocola,ssRNA(+)
Thobivirus asiohabitans,ssRNA(+)
Ticahravirus asiovicinum,ssRNA(+)
Tohvovirus borborohabitans,ssRNA(+)
Trucevirus pedenecus,ssRNA(+)
Ureyisuvirus caenihabitans,ssRNA(+)
Ushumevirus caenivicinum,ssRNA(+)
Vinehtivirus limenecus,ssRNA(+)
Vinehtivirus limicola,ssRNA(+)
Vohsuavirus limihabitans,ssRNA(+)
Vohsuavirus limivicinum,ssRNA(+)
Vohsuavirus pedovivens,ssRNA(+)
Vohsuavirus soladaptatum,ssRNA(+)
Vohsuavirus solenecus,ssRNA(+)
Vohsuavirus solicola,ssRNA(+)
Wahtavirus luticola,ssRNA(+)
Whietlevirus defluviicola,ssRNA(+)
Whilavirus pelohabitans,ssRNA(+)
Wohudhevirus asienecus,ssRNA(+)
Wyahnevirus asiohabitans,ssRNA(+)
Yahnavirus asiovicinum,ssRNA(+)
Yemegivirus asiovivens,ssRNA(+)
Yohcadevirus borborocola,ssRNA(+)
Yuhrihovirus borborohabitans,ssRNA(+)
Yuhrihovirus borborovicinum,ssRNA(+)
Yuhrihovirus borborovivens,ssRNA(+)
Yuhrihovirus humenecus,ssRNA(+)
Alohrdovirus borborenecus,ssRNA(+)
Andihavirus borborohabitans,ssRNA(+)
Dibaevirus borborocola,ssRNA(+)
Dilzevirus borborohabitans,ssRNA(+)
Eosonovirus caenenecus,ssRNA(+)
Etdyvivirus caenicola,ssRNA(+)
Fahrmivirus caenivivens,ssRNA(+)
Fahrmivirus limadaptatum,ssRNA(+)
Hinehbovirus caenihabitans,ssRNA(+)
Insbruvirus lutivivens,ssRNA(+)
Intasivirus peladaptatum,ssRNA(+)
Intasivirus tellurivivens,ssRNA(+)
Intasivirus terradaptatum,ssRNA(+)
Intasivirus terrenecus,ssRNA(+)
Intasivirus terricola,ssRNA(+)
Jargovirus pelovivens,ssRNA(+)
Mahshuvirus limivivens,ssRNA(+)
Mintinovirus pelohabitans,ssRNA(+)
Mintinovirus pelovicinum,ssRNA(+)
Odiravirus lutihabitans,ssRNA(+)
Oekfovirus lutivicinum,ssRNA(+)
