Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,suid gammaherpesvirus 4; porcine lymphotropic herpesvirus 2
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,suid gammaherpesvirus 5; porcine lymphotropic herpesvirus 3
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Manticavirus,,phascolarctid gammaherpesvirus 1
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Manticavirus,,vombatid gammaherpesvirus 1
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Patagivirus,,vespertilionid gammaherpesvirus 3; Eptesicus fuscus gammaherpesvirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,equid gammaherpesvirus 2; equine herpesvirus 2
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,equid gammaherpesvirus 5; equine herpesvirus 5
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,felid gammaherpesvirus 1; Felis catus gammaherpesvirus 1
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,mustelid gammaherpesvirus 1; badger herpesvirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,phocid gammaherpesvirus 3; harp seal herpesvirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,rhinolophid gammaherpesvirus 1; Rhinolophus gammaherpesvirus 1
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,vespertilionid gammaherpesvirus 1; bat gammaherpesvirus 8
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,ateline gammaherpesvirus 2; herpesvirus ateles strain 810
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,ateline gammaherpesvirus 3; herpesvirus ateles
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,bovine gammaherpesvirus 4; bovine herpesvirus 4
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,colobine gammaherpesvirus 1
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,cricetid gammaherpesvirus 2; rodent herpesvirus Peru
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,human gammaherpesvirus 8; Kaposi's sarcoma-associated herpesvirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,macacine gammaherpesvirus 11; Japanese macaque rhadinovirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,macacine gammaherpesvirus 12; pig-tailed macaque rhadinovirus 2
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,macacine gammaherpesvirus 5; rhesus rhadinovirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,macacine gammaherpesvirus 8; retroperitoneal fibromatosis-associated herpesvirus Macaca nemestrina
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,murid gammaherpesvirus 4; murine gammaherpesvirus 68
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,murid gammaherpesvirus 7; wood mouse herpesvirus
Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,saimiriine gammaherpesvirus 2; herpesvirus saimiri
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Coarsevirinae,Junduvirus,,uncultured phage cr2_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Coarsevirinae,Junduvirus,,uncultured phage cr25_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Doltivirinae,Kahucivirus,,uncultured phage cr127_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Doltivirinae,Kingevirus,,uncultured phage cr13_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,uncultured phage cr36_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,uncultured phage cr54_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,uncultured phage cr107_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,Bacteroides phage crAss002
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Carjivirus,,crAssphage
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Carjivirus,,uncultured phage cr99_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Dabirmavirus,,uncultured phage cr9_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Delmidovirus,,uncultured phage cr123_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Delmidovirus,,uncultured phage cr110_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Delmidovirus,,uncultured phage cr11_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Diorhovirus,,uncultured phage cr49_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Diorhovirus,,uncultured phage cr3_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Drivevirus,,uncultured phage cr91_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Endlipuvirus,,uncultured phage cr17_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Whopevirus,,crAssphage sp. isolate ctbg_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Obtuvirinae,Fohxhuevirus,,uncultured phage cr8_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Obtuvirinae,Hacihdavirus,,uncultured phage cr271_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Obtuvirinae,Wotdevirus,,crAssphage sp. isolate ctcc615
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Akihdevirus,,Cellulophaga phage phi14:2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kahnovirus,,uncultured phage cr44_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kahnovirus,,uncultured phage cr85_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kehishuvirus,,Bacteroides phage crAss001
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kehishuvirus,,uncultured phage cr112_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kolpuevirus,,uncultured phage cr151_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kolpuevirus,,uncultured phage cr126_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Lahndsivirus,,uncultured phage cr111_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Lebriduvirus,,uncultured phage cr18_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Mahlunavirus,,uncultured phage cr128_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Mahstovirus,,uncultured phage cr106_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Pamirivirus,,uncultured phage cr116_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Paundivirus,,IAS virus
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Pipoluvirus,,uncultured phage cr108_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Wulfhauvirus,,Bacteroides phage DAC15
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Bearivirinae,Afonbuvirus,,uncultured phage cr35_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Bearivirinae,Afonbuvirus,,uncultured phage cr6_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Bearivirinae,Afonbuvirus,,uncultured phage cr12_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Canhaevirus,,uncultured phage cr77_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Canhaevirus,,uncultured phage cr10_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Cohcovirus,,uncultured phage cr50_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Cohcovirus,,uncultured phage cr30_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Culoivirus,,uncultured phage cr1_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Culoivirus,,uncultured phage cr149_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Boorivirinae,Culoivirus,,uncultured phage cr55_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Blohavirus,,uncultured phage cr53_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Blohavirus,,uncultured phage cr150_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr113_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr52_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr56_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr16_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr60_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr105_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr82_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buchavirus,,uncultured phage cr109_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Loutivirinae,Buorbuivirus,,uncultured phage cr4_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Bohxovirus,,uncultured phage cr61_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Buhlduvirus,,uncultured phage cr273_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Buhlduvirus,,uncultured phage cr272_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Burzaovirus,,uncultured phage cr7_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Burzaovirus,,uncultured phage cr124_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Burzaovirus,,uncultured phage cr29_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Cacepaovirus,,uncultured phage cr131_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Oafivirinae,Chuhaivirus,,uncultured phage cr130_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Aurodevirus,,uncultured phage cr23_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Aurodevirus,,uncultured phage cr125_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Aurodevirus,,uncultured phage cr114_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Besingivirus,,uncultured phage cr118_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Birpovirus,,uncultured phage cr115_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,Uncouvirinae,Birpovirus,,uncultured phage cr19_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Suoliviridae,,Dechshavirus,,Azobacteroides phage ProJPt-Bp1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Juravirales,,Yangangviridae,,Mathaucavirus,,Nitrososphaeria virus YSH_922147
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Juravirales,,Yangangviridae,,Nohelivirus,,Nitrososphaeria virus YSH_462411
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Juravirales,,Yangangviridae,,Senitvirus,,Nitrososphaeria virus YSH_174770
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Juravirales,,Yanlukaviridae,,Sweetvirus,,Nitrososphaeria virus YSH_1032793
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Graaviviridae,,Beejeyvirus,,Halorubrum virus BJ1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Graaviviridae,,Seejivirus,,Halorubrum virus CGphi46
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Haloferuviridae,,Dpdavirus,,Halorubrum tailed virus 29
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Haloferuviridae,,Retbasiphovirus,,Haloferax tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Haloferuviridae,,Saldibavirus,,Halorubrum tailed virus 4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Pyrstoviridae,,Hatrivirus,,Haloarcula tailed virus 3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Kirjokansivirales,,Shortaselviridae,,Lonfivirus,,Haloarcula sinaiiensis tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Magrovirales,,Aoguangviridae,,Aobingvirus,,Poseidoniales virus YSH_150918
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Methanobavirales,,Anaerodiviridae,,Metforvirus,,Methanobacterium virus Drs3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Methanobavirales,,Leisingerviridae,,Psimunavirus,,Methanobacterium phage psiM2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Nakonvirales,,Ahpuchviridae,,Kisinvirus,,Methanophagales virus PBV299
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Nakonvirales,,Ekchuahviridae,,Kukulkanvirus,,Methanophagales virus GBV301
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Nakonvirales,,Ekchuahviridae,,Kukulkanvirus,,Methanophagales virus GBV302
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Druskaviridae,,Hacavirus,,Haloarcula californiae tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Druskaviridae,,Tredecimvirus,,Haloarcula vallismortis tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halophage HF1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum tailed virus 24
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum tailed virus 10
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum tailed phage 5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum tailed phage 8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum sodomense tailed virus 4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Haloferacalesvirus,,Halorubrum coriense virus Serpecor1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Laminvirus,,Halorubrum tailed virus 25
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Mincapvirus,,Halorubrum sodomense tailed virus 2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Hafunaviridae,,Minorvirus,,Halorubrum tailed virus 27
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Halomagnusviridae,,Hagravirus,,Halogranum tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Thumleimavirales,,Soleiviridae,,Eilatmyovirus,,Haloarcula tailed virus 2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Agtrevirus,,Shigella phage phiSboM-AG3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Agtrevirus,,Enterobacter phage phiEM4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Agtrevirus,,Shigella phage MK-13
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Agtrevirus,,Salmonella phage P46FS4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Agtrevirus,,Salmonella phage SKML-39
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Limestonevirus,,Dickeya phage vB-DsoM-LIMEstone1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Aglimvirinae,Limestonevirus,,Dickeya phage RC-2014
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage aagejoakim
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage allotria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage barely
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage bering
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage BSP101
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Escherichia phage CBA120
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage Det7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Salmonella phage dinky
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Escherichia phage ECML-4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Escherichia phage EP75
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Ackermannviridae,Cvivirinae,Kuttervirus,,Escherichia phage FEC14
